Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV000676,C,Naypyitaw,Member,Male,Food and beverages,92.72,10,46.36,973.56,31-01-2023,06:16,Ewallet,5.9
INV000677,C,Naypyitaw,Member,Female,Sports and travel,94.96,2,9.496,199.416,31-01-2023,14:07,Credit card,9.9
INV000678,C,Naypyitaw,Normal,Male,Health and beauty,87.39,2,8.739,183.519,31-01-2023,15:38,Credit card,5.3
INV000679,A,Yangon,Normal,Female,Food and beverages,64.13,2,6.413,134.673,31-01-2023,20:30,Ewallet,9.5
INV000680,A,Yangon,Member,Male,Electronic accessories,20.52,8,8.208,172.368,31-01-2023,19:53,Cash,4.1
INV000681,A,Yangon,Normal,Female,Health and beauty,35.13,4,7.026,147.546,31-01-2023,03:18,Ewallet,9.6
INV000682,A,Yangon,Normal,Male,Home and lifestyle,55.79,7,19.5265,410.0565,31-01-2023,11:28,Credit card,7.5
INV000683,B,Mandalay,Normal,Female,Fashion accessories,44.36,4,8.872,186.312,01-02-2023,11:46,Cash,4.5
INV000684,B,Mandalay,Member,Male,Sports and travel,58.92,8,23.568,494.928,01-02-2023,11:47,Credit card,5.2
INV000685,B,Mandalay,Normal,Male,Sports and travel,37.71,5,9.4275,197.9775,01-02-2023,19:28,Cash,9.1
INV000686,A,Yangon,Member,Female,Sports and travel,36.51,4,7.302,153.342,01-02-2023,00:18,Cash,5.4
INV000687,A,Yangon,Member,Female,Electronic accessories,40.53,10,20.265,425.565,01-02-2023,16:31,Cash,5.1
INV000688,B,Mandalay,Member,Female,Home and lifestyle,97.55,3,14.6325,307.2825,01-02-2023,23:48,Ewallet,8.3
INV000689,A,Yangon,Member,Male,Health and beauty,11.94,5,2.985,62.685,01-02-2023,18:01,Ewallet,6.8
INV000690,C,Naypyitaw,Member,Male,Home and lifestyle,79.73,1,3.9865,83.7165,01-02-2023,16:55,Credit card,6.6
INV000691,C,Naypyitaw,Member,Female,Fashion accessories,90.89,7,31.8115,668.0415,01-02-2023,03:38,Cash,9.6
INV000692,B,Mandalay,Normal,Female,Fashion accessories,34.8,5,8.7,182.7,01-02-2023,10:31,Cash,5.9
INV000693,B,Mandalay,Normal,Male,Health and beauty,62.3,10,31.15,654.15,01-02-2023,04:36,Cash,6.7
INV000694,B,Mandalay,Member,Male,Sports and travel,38.16,2,3.816,80.136,01-02-2023,20:07,Credit card,9.7
INV000695,A,Yangon,Normal,Male,Health and beauty,10.55,2,1.055,22.155,01-02-2023,04:34,Credit card,4.5
INV000696,A,Yangon,Normal,Female,Health and beauty,11.26,2,1.126,23.646,01-02-2023,09:34,Cash,8.5
INV000697,A,Yangon,Normal,Female,Home and lifestyle,31.07,7,10.8745,228.3645,01-02-2023,07:03,Ewallet,9.9
INV000698,B,Mandalay,Member,Female,Food and beverages,30.23,3,4.5345,95.2245,01-02-2023,00:13,Ewallet,4.5
INV000699,C,Naypyitaw,Member,Female,Home and lifestyle,25.17,1,1.2585,26.4285,01-02-2023,10:40,Ewallet,6.6
INV000700,B,Mandalay,Member,Male,Home and lifestyle,61.31,3,9.1965,193.1265,01-02-2023,23:08,Credit card,5.4
INV000701,A,Yangon,Normal,Male,Home and lifestyle,10.81,7,3.7835,79.4535,01-02-2023,14:51,Cash,9.1
INV000702,A,Yangon,Normal,Male,Health and beauty,60.66,8,24.264,509.544,01-02-2023,13:41,Credit card,8.0
INV000703,C,Naypyitaw,Member,Male,Health and beauty,87.17,8,34.868,732.228,01-02-2023,21:18,Cash,7.3
INV000704,C,Naypyitaw,Normal,Male,Sports and travel,38.75,2,3.875,81.375,01-02-2023,03:54,Ewallet,5.6
INV000705,A,Yangon,Member,Male,Sports and travel,83.14,9,37.413,785.673,02-02-2023,00:00,Credit card,4.3
INV000706,B,Mandalay,Normal,Female,Fashion accessories,77.98,7,27.293,573.153,02-02-2023,10:57,Credit card,7.1
INV000707,C,Naypyitaw,Normal,Male,Fashion accessories,10.24,3,1.536,32.256,02-02-2023,21:15,Cash,7.0
INV000708,A,Yangon,Member,Male,Electronic accessories,34.77,2,3.477,73.017,02-02-2023,09:15,Cash,8.9
INV000709,C,Naypyitaw,Member,Male,Fashion accessories,70.27,3,10.5405,221.3505,02-02-2023,08:28,Ewallet,6.1
INV000710,C,Naypyitaw,Normal,Female,Electronic accessories,35.79,1,1.7895,37.5795,02-02-2023,17:55,Ewallet,6.5
INV000711,B,Mandalay,Member,Male,Food and beverages,44.79,4,8.958,188.118,02-02-2023,02:31,Credit card,8.8
INV000712,A,Yangon,Member,Female,Home and lifestyle,33.74,9,15.183,318.843,02-02-2023,21:59,Ewallet,8.5
INV000713,A,Yangon,Normal,Female,Health and beauty,15.42,9,6.939,145.719,02-02-2023,12:49,Ewallet,6.5
INV000714,A,Yangon,Normal,Female,Fashion accessories,37.06,7,12.971,272.391,02-02-2023,13:54,Ewallet,6.7
INV000715,B,Mandalay,Normal,Male,Food and beverages,30.04,5,7.51,157.71,02-02-2023,08:12,Cash,9.5
INV000716,A,Yangon,Normal,Female,Food and beverages,10.18,8,4.072,85.512,02-02-2023,08:36,Cash,8.3
INV000717,A,Yangon,Normal,Female,Electronic accessories,49.57,7,17.3495,364.3395,02-02-2023,18:09,Credit card,4.7
INV000718,C,Naypyitaw,Member,Female,Health and beauty,59.3,7,20.755,435.855,02-02-2023,06:34,Ewallet,5.8
INV000719,C,Naypyitaw,Member,Female,Fashion accessories,65.93,1,3.2965,69.2265,02-02-2023,00:48,Cash,6.8
INV000720,C,Naypyitaw,Member,Female,Fashion accessories,17.25,3,2.5875,54.3375,02-02-2023,07:58,Ewallet,5.6
INV000721,C,Naypyitaw,Normal,Male,Health and beauty,19.19,6,5.757,120.897,02-02-2023,02:42,Cash,7.1
INV000722,C,Naypyitaw,Member,Male,Sports and travel,87.25,4,17.45,366.45,02-02-2023,20:12,Ewallet,4.7
INV000723,A,Yangon,Member,Female,Food and beverages,21.88,5,5.47,114.87,02-02-2023,07:50,Credit card,9.8
INV000724,C,Naypyitaw,Normal,Male,Health and beauty,92.98,6,27.894,585.774,02-02-2023,10:36,Ewallet,6.6
INV000725,C,Naypyitaw,Normal,Male,Sports and travel,68.23,6,20.469,429.849,02-02-2023,20:26,Credit card,9.0
INV000726,B,Mandalay,Normal,Male,Sports and travel,83.14,2,8.314,174.594,02-02-2023,02:02,Cash,4.8
INV000727,C,Naypyitaw,Normal,Male,Home and lifestyle,49.08,3,7.362,154.602,03-02-2023,11:42,Cash,9.0
INV000728,B,Mandalay,Member,Male,Health and beauty,47.99,6,14.397,302.337,03-02-2023,03:08,Credit card,5.7
INV000729,C,Naypyitaw,Normal,Male,Fashion accessories,91.33,3,13.6995,287.6895,03-02-2023,16:09,Cash,8.9
INV000730,B,Mandalay,Normal,Male,Sports and travel,15.08,5,3.77,79.17,03-02-2023,04:30,Cash,4.2
INV000731,C,Naypyitaw,Normal,Male,Food and beverages,49.96,7,17.486,367.206,03-02-2023,12:26,Ewallet,8.0
INV000732,B,Mandalay,Member,Male,Fashion accessories,84.66,8,33.864,711.144,03-02-2023,12:55,Cash,8.0
INV000733,A,Yangon,Member,Female,Food and beverages,77.64,4,15.528,326.088,03-02-2023,04:23,Credit card,6.6
INV000734,C,Naypyitaw,Normal,Male,Fashion accessories,77.34,6,23.202,487.242,03-02-2023,18:27,Ewallet,6.4
INV000735,B,Mandalay,Member,Male,Fashion accessories,14.36,6,4.308,90.468,03-02-2023,02:38,Credit card,6.0
INV000736,C,Naypyitaw,Normal,Female,Food and beverages,12.37,3,1.8555,38.9655,03-02-2023,16:27,Cash,8.5
INV000737,B,Mandalay,Member,Female,Health and beauty,21.22,2,2.122,44.562,03-02-2023,08:56,Credit card,7.7
INV000738,A,Yangon,Normal,Male,Fashion accessories,39.24,6,11.772,247.212,03-02-2023,10:36,Ewallet,8.7
INV000739,A,Yangon,Normal,Female,Sports and travel,69.88,4,13.976,293.496,03-02-2023,18:46,Credit card,5.8
INV000740,A,Yangon,Member,Male,Sports and travel,94.9,9,42.705,896.805,03-02-2023,08:14,Credit card,8.6
INV000741,A,Yangon,Normal,Male,Electronic accessories,53.04,8,21.216,445.536,03-02-2023,08:30,Credit card,9.9
INV000742,A,Yangon,Member,Male,Health and beauty,32.55,9,14.6475,307.5975,03-02-2023,11:44,Credit card,5.9
INV000743,C,Naypyitaw,Member,Female,Home and lifestyle,36.01,7,12.6035,264.6735,03-02-2023,04:56,Ewallet,7.4
INV000744,A,Yangon,Normal,Male,Health and beauty,89.73,5,22.4325,471.0825,03-02-2023,02:55,Cash,9.4
INV000745,A,Yangon,Normal,Female,Food and beverages,94.17,1,4.7085,98.8785,03-02-2023,20:11,Ewallet,5.8
INV000746,A,Yangon,Member,Male,Electronic accessories,55.68,5,13.92,292.32,03-02-2023,05:06,Ewallet,7.9
INV000747,A,Yangon,Member,Female,Sports and travel,92.21,5,23.0525,484.1025,03-02-2023,07:13,Ewallet,6.2
INV000748,A,Yangon,Member,Female,Food and beverages,13.47,5,3.3675,70.7175,03-02-2023,13:04,Credit card,7.4
INV000749,B,Mandalay,Normal,Male,Electronic accessories,71.57,1,3.5785,75.1485,04-02-2023,18:42,Ewallet,4.8
INV000750,B,Mandalay,Member,Male,Home and lifestyle,86.28,2,8.628,181.188,04-02-2023,23:31,Cash,6.6
INV000751,C,Naypyitaw,Member,Male,Electronic accessories,93.32,10,46.66,979.86,04-02-2023,19:54,Ewallet,9.2
INV000752,B,Mandalay,Member,Female,Electronic accessories,33.85,9,15.2325,319.8825,04-02-2023,17:32,Cash,8.3
INV000753,A,Yangon,Normal,Male,Food and beverages,36.66,2,3.666,76.986,04-02-2023,19:55,Credit card,9.6
INV000754,B,Mandalay,Normal,Female,Fashion accessories,11.51,2,1.151,24.171,04-02-2023,15:53,Ewallet,8.9
INV000755,B,Mandalay,Member,Female,Fashion accessories,70.42,4,14.084,295.764,04-02-2023,08:39,Cash,8.8
INV000756,A,Yangon,Normal,Male,Electronic accessories,24.57,3,3.6855,77.3955,04-02-2023,09:01,Ewallet,8.7
INV000757,A,Yangon,Member,Male,Electronic accessories,45.55,3,6.8325,143.4825,04-02-2023,07:09,Cash,8.3
INV000758,B,Mandalay,Member,Male,Health and beauty,11.65,6,3.495,73.395,04-02-2023,13:28,Cash,8.4
INV000759,B,Mandalay,Member,Male,Fashion accessories,53.0,10,26.5,556.5,04-02-2023,13:31,Cash,9.9
INV000760,C,Naypyitaw,Normal,Female,Fashion accessories,61.82,3,9.273,194.733,04-02-2023,06:36,Ewallet,7.8
INV000761,B,Mandalay,Member,Female,Electronic accessories,89.3,1,4.465,93.765,04-02-2023,07:29,Ewallet,9.5
INV000762,A,Yangon,Normal,Female,Fashion accessories,67.29,5,16.8225,353.2725,04-02-2023,08:10,Credit card,5.9
INV000763,C,Naypyitaw,Member,Male,Home and lifestyle,85.79,9,38.6055,810.7155,04-02-2023,21:38,Cash,8.6
INV000764,A,Yangon,Member,Female,Electronic accessories,48.74,3,7.311,153.531,04-02-2023,11:21,Credit card,8.5
INV000765,A,Yangon,Normal,Male,Electronic accessories,25.83,8,10.332,216.972,04-02-2023,01:45,Cash,9.0
INV000766,C,Naypyitaw,Member,Male,Sports and travel,69.56,7,24.346,511.266,04-02-2023,00:17,Ewallet,7.8
INV000767,C,Naypyitaw,Normal,Female,Health and beauty,21.63,2,2.163,45.423,04-02-2023,23:12,Credit card,9.4
INV000768,A,Yangon,Normal,Male,Sports and travel,27.12,7,9.492,199.332,04-02-2023,07:25,Ewallet,9.5
INV000769,A,Yangon,Normal,Male,Sports and travel,66.21,6,19.863,417.123,04-02-2023,15:43,Cash,4.6
INV000770,C,Naypyitaw,Member,Male,Home and lifestyle,14.52,4,2.904,60.984,04-02-2023,14:57,Credit card,9.6
INV000771,B,Mandalay,Member,Male,Electronic accessories,97.63,6,29.289,615.069,05-02-2023,12:38,Ewallet,7.5
INV000772,A,Yangon,Normal,Female,Sports and travel,67.67,9,30.4515,639.4815,05-02-2023,10:05,Cash,9.8
INV000773,A,Yangon,Member,Female,Food and beverages,55.32,5,13.83,290.43,05-02-2023,19:56,Cash,5.3
INV000774,C,Naypyitaw,Normal,Female,Fashion accessories,85.26,6,25.578,537.138,05-02-2023,10:54,Cash,5.4
INV000775,A,Yangon,Normal,Female,Home and lifestyle,40.13,7,14.0455,294.9555,05-02-2023,13:53,Cash,9.0
INV000776,A,Yangon,Member,Female,Health and beauty,12.8,5,3.2,67.2,05-02-2023,22:26,Cash,9.4
INV000777,C,Naypyitaw,Member,Male,Food and beverages,85.13,6,25.539,536.319,05-02-2023,16:54,Credit card,6.9
INV000778,B,Mandalay,Normal,Female,Electronic accessories,93.35,7,32.6725,686.1225,05-02-2023,16:01,Ewallet,8.8
INV000779,B,Mandalay,Member,Male,Food and beverages,14.44,1,0.722,15.162,05-02-2023,16:01,Cash,7.5
INV000780,C,Naypyitaw,Member,Female,Sports and travel,13.97,7,4.8895,102.6795,05-02-2023,23:20,Ewallet,7.4
INV000781,B,Mandalay,Normal,Male,Electronic accessories,11.18,5,2.795,58.695,05-02-2023,14:20,Credit card,8.9
INV000782,C,Naypyitaw,Member,Male,Electronic accessories,53.19,9,23.9355,502.6455,05-02-2023,22:26,Cash,5.0
INV000783,B,Mandalay,Normal,Male,Health and beauty,95.65,5,23.9125,502.1625,05-02-2023,20:28,Ewallet,4.7
INV000784,C,Naypyitaw,Normal,Male,Fashion accessories,87.11,8,34.844,731.724,05-02-2023,03:31,Cash,4.5
INV000785,C,Naypyitaw,Normal,Male,Health and beauty,18.83,8,7.532,158.172,05-02-2023,14:39,Credit card,4.8
INV000786,B,Mandalay,Member,Male,Sports and travel,41.69,2,4.169,87.549,05-02-2023,13:23,Ewallet,5.6
INV000787,A,Yangon,Normal,Female,Health and beauty,44.27,4,8.854,185.934,05-02-2023,18:33,Ewallet,5.7
INV000788,C,Naypyitaw,Member,Male,Food and beverages,19.42,1,0.971,20.391,05-02-2023,19:36,Ewallet,6.8
INV000789,C,Naypyitaw,Member,Male,Sports and travel,62.01,5,15.5025,325.5525,05-02-2023,23:02,Ewallet,8.8
INV000790,A,Yangon,Member,Female,Electronic accessories,62.32,6,18.696,392.616,05-02-2023,00:16,Credit card,9.5
INV000791,C,Naypyitaw,Normal,Male,Sports and travel,97.07,8,38.828,815.388,05-02-2023,14:18,Credit card,5.0
INV000792,C,Naypyitaw,Member,Male,Home and lifestyle,58.43,8,23.372,490.812,05-02-2023,08:43,Ewallet,8.0
INV000793,A,Yangon,Member,Female,Health and beauty,54.28,4,10.856,227.976,06-02-2023,18:09,Ewallet,8.0
INV000794,A,Yangon,Member,Male,Health and beauty,74.33,5,18.5825,390.2325,06-02-2023,20:21,Credit card,7.5
INV000795,C,Naypyitaw,Normal,Female,Fashion accessories,26.34,10,13.17,276.57,06-02-2023,22:18,Credit card,4.8
INV000796,A,Yangon,Member,Female,Electronic accessories,27.44,6,8.232,172.872,06-02-2023,00:24,Ewallet,4.2
INV000797,A,Yangon,Normal,Male,Sports and travel,50.37,8,20.148,423.108,06-02-2023,15:15,Credit card,7.2
INV000798,A,Yangon,Member,Male,Home and lifestyle,81.4,7,28.49,598.29,06-02-2023,01:39,Credit card,4.7
INV000799,C,Naypyitaw,Normal,Male,Food and beverages,58.03,10,29.015,609.315,06-02-2023,23:07,Ewallet,4.6
INV000800,C,Naypyitaw,Normal,Male,Home and lifestyle,81.36,8,32.544,683.424,06-02-2023,02:02,Credit card,4.7
INV000801,B,Mandalay,Member,Female,Fashion accessories,45.92,9,20.664,433.944,06-02-2023,06:34,Cash,7.2
INV000802,A,Yangon,Member,Female,Home and lifestyle,12.89,5,3.2225,67.6725,06-02-2023,19:54,Credit card,8.0
INV000803,C,Naypyitaw,Normal,Female,Electronic accessories,74.96,5,18.74,393.54,06-02-2023,21:23,Ewallet,6.7
INV000804,A,Yangon,Normal,Male,Electronic accessories,36.93,8,14.772,310.212,06-02-2023,04:02,Ewallet,6.2
INV000805,A,Yangon,Normal,Female,Home and lifestyle,88.53,2,8.853,185.913,06-02-2023,12:49,Credit card,7.0
INV000806,C,Naypyitaw,Member,Female,Sports and travel,31.45,6,9.435,198.135,06-02-2023,06:10,Ewallet,5.5
INV000807,A,Yangon,Member,Female,Electronic accessories,98.99,6,29.697,623.637,06-02-2023,12:37,Ewallet,9.5
INV000808,A,Yangon,Normal,Female,Sports and travel,10.11,5,2.5275,53.0775,06-02-2023,12:25,Ewallet,9.7
INV000809,A,Yangon,Member,Female,Sports and travel,14.56,10,7.28,152.88,06-02-2023,01:57,Ewallet,6.4
INV000810,C,Naypyitaw,Normal,Male,Electronic accessories,23.65,7,8.2775,173.8275,06-02-2023,01:02,Cash,4.9
INV000811,B,Mandalay,Normal,Female,Fashion accessories,43.76,5,10.94,229.74,06-02-2023,12:33,Credit card,4.4
INV000812,C,Naypyitaw,Normal,Female,Sports and travel,10.35,10,5.175,108.675,06-02-2023,04:09,Credit card,7.9
INV000813,C,Naypyitaw,Normal,Male,Food and beverages,29.18,2,2.918,61.278,06-02-2023,06:42,Credit card,8.5
INV000814,C,Naypyitaw,Member,Female,Health and beauty,74.09,9,33.3405,700.1505,06-02-2023,23:46,Credit card,5.7
INV000815,A,Yangon,Member,Female,Home and lifestyle,13.31,5,3.3275,69.8775,07-02-2023,15:28,Credit card,6.8
INV000816,C,Naypyitaw,Member,Female,Home and lifestyle,90.37,6,27.111,569.331,07-02-2023,12:42,Ewallet,7.8
INV000817,C,Naypyitaw,Normal,Female,Food and beverages,58.9,2,5.89,123.69,07-02-2023,03:55,Cash,5.5
INV000818,C,Naypyitaw,Normal,Female,Food and beverages,60.08,1,3.004,63.084,07-02-2023,03:54,Cash,6.7
INV000819,A,Yangon,Member,Female,Health and beauty,17.58,9,7.911,166.131,07-02-2023,06:15,Credit card,9.8
INV000820,B,Mandalay,Normal,Female,Health and beauty,36.15,7,12.6525,265.7025,07-02-2023,15:41,Credit card,5.9
INV000821,B,Mandalay,Member,Male,Home and lifestyle,79.23,6,23.769,499.149,07-02-2023,19:19,Cash,6.3
INV000822,C,Naypyitaw,Normal,Female,Health and beauty,89.09,4,17.818,374.178,07-02-2023,23:17,Ewallet,5.7
INV000823,B,Mandalay,Normal,Male,Electronic accessories,67.65,10,33.825,710.325,07-02-2023,01:54,Cash,7.3
INV000824,C,Naypyitaw,Member,Female,Health and beauty,94.62,3,14.193,298.053,07-02-2023,15:06,Cash,4.3
INV000825,A,Yangon,Normal,Female,Sports and travel,55.27,10,27.635,580.335,07-02-2023,16:38,Ewallet,6.5
INV000826,B,Mandalay,Normal,Female,Home and lifestyle,67.43,6,20.229,424.809,07-02-2023,20:58,Credit card,9.0
INV000827,B,Mandalay,Member,Female,Health and beauty,33.87,7,11.8545,248.9445,07-02-2023,06:35,Ewallet,4.9
INV000828,B,Mandalay,Member,Female,Health and beauty,50.78,7,17.773,373.233,07-02-2023,23:18,Ewallet,6.8
INV000829,A,Yangon,Member,Male,Electronic accessories,61.81,8,24.724,519.204,07-02-2023,07:42,Ewallet,9.5
INV000830,C,Naypyitaw,Member,Female,Fashion accessories,28.63,7,10.0205,210.4305,07-02-2023,01:24,Cash,9.7
INV000831,A,Yangon,Member,Male,Sports and travel,71.43,3,10.7145,225.0045,07-02-2023,01:38,Credit card,8.4
INV000832,C,Naypyitaw,Normal,Male,Food and beverages,84.15,6,25.245,530.145,07-02-2023,23:25,Cash,8.4
INV000833,C,Naypyitaw,Member,Female,Fashion accessories,54.34,8,21.736,456.456,07-02-2023,23:50,Credit card,6.6
INV000834,C,Naypyitaw,Normal,Female,Sports and travel,95.46,3,14.319,300.699,07-02-2023,06:15,Ewallet,5.9
INV000835,C,Naypyitaw,Normal,Female,Sports and travel,28.26,7,9.891,207.711,07-02-2023,15:12,Ewallet,5.9
INV000836,B,Mandalay,Normal,Male,Electronic accessories,80.96,6,24.288,510.048,07-02-2023,10:33,Credit card,4.8
INV000837,A,Yangon,Normal,Male,Fashion accessories,74.98,8,29.992,629.832,08-02-2023,01:35,Cash,5.1
INV000838,B,Mandalay,Member,Male,Sports and travel,16.72,6,5.016,105.336,08-02-2023,02:12,Cash,9.7
INV000839,B,Mandalay,Normal,Female,Home and lifestyle,68.46,7,23.961,503.181,08-02-2023,21:56,Cash,9.8
INV000840,C,Naypyitaw,Member,Female,Sports and travel,84.86,7,29.701,623.721,08-02-2023,14:49,Cash,5.9
INV000841,B,Mandalay,Member,Male,Food and beverages,46.11,6,13.833,290.493,08-02-2023,20:35,Ewallet,5.6
INV000842,B,Mandalay,Normal,Female,Home and lifestyle,82.22,2,8.222,172.662,08-02-2023,00:44,Cash,4.4
INV000843,B,Mandalay,Normal,Male,Electronic accessories,49.97,6,14.991,314.811,08-02-2023,23:22,Cash,7.9
INV000844,B,Mandalay,Normal,Female,Fashion accessories,76.72,8,30.688,644.448,08-02-2023,05:22,Cash,7.7
INV000845,A,Yangon,Member,Female,Electronic accessories,53.82,7,18.837,395.577,08-02-2023,11:28,Ewallet,4.4
INV000846,B,Mandalay,Member,Male,Sports and travel,49.49,4,9.898,207.858,08-02-2023,08:55,Cash,4.9
INV000847,C,Naypyitaw,Normal,Male,Health and beauty,97.52,8,39.008,819.168,08-02-2023,00:10,Ewallet,8.0
INV000848,A,Yangon,Normal,Male,Home and lifestyle,70.8,7,24.78,520.38,08-02-2023,05:43,Credit card,9.1
INV000849,B,Mandalay,Normal,Female,Fashion accessories,85.23,2,8.523,178.983,08-02-2023,23:02,Credit card,4.9
INV000850,A,Yangon,Member,Female,Food and beverages,26.63,5,6.6575,139.8075,08-02-2023,23:48,Ewallet,9.0
INV000851,C,Naypyitaw,Normal,Female,Health and beauty,90.25,8,36.1,758.1,08-02-2023,09:32,Ewallet,9.6
INV000852,B,Mandalay,Member,Male,Electronic accessories,64.02,10,32.01,672.21,08-02-2023,22:29,Credit card,9.8
INV000853,A,Yangon,Member,Male,Health and beauty,59.76,3,8.964,188.244,08-02-2023,08:49,Credit card,8.5
INV000854,A,Yangon,Member,Male,Sports and travel,33.02,9,14.859,312.039,08-02-2023,11:57,Ewallet,7.3
INV000855,A,Yangon,Member,Female,Food and beverages,62.83,9,28.2735,593.7435,08-02-2023,08:33,Cash,4.9
INV000856,C,Naypyitaw,Normal,Male,Fashion accessories,44.4,9,19.98,419.58,08-02-2023,11:05,Cash,4.0
INV000857,A,Yangon,Normal,Male,Fashion accessories,72.91,8,29.164,612.444,08-02-2023,22:43,Cash,9.6
INV000858,C,Naypyitaw,Normal,Female,Fashion accessories,17.71,2,1.771,37.191,08-02-2023,09:17,Ewallet,8.3
INV000859,A,Yangon,Member,Male,Fashion accessories,36.85,3,5.5275,116.0775,09-02-2023,22:22,Cash,6.3
INV000860,B,Mandalay,Member,Female,Food and beverages,90.27,8,36.108,758.268,09-02-2023,02:56,Cash,9.7
INV000861,A,Yangon,Normal,Female,Electronic accessories,33.0,6,9.9,207.9,09-02-2023,05:55,Credit card,5.9
INV000862,B,Mandalay,Normal,Male,Food and beverages,13.23,6,3.969,83.349,09-02-2023,07:13,Credit card,5.2
INV000863,C,Naypyitaw,Normal,Male,Fashion accessories,46.17,6,13.851,290.871,09-02-2023,12:18,Cash,8.9
INV000864,A,Yangon,Normal,Male,Sports and travel,59.47,7,20.8145,437.1045,09-02-2023,21:55,Ewallet,8.0
INV000865,C,Naypyitaw,Normal,Female,Health and beauty,90.71,7,31.7485,666.7185,09-02-2023,21:16,Ewallet,6.7
INV000866,B,Mandalay,Normal,Male,Fashion accessories,89.63,4,17.926,376.446,09-02-2023,10:03,Credit card,8.1
INV000867,B,Mandalay,Member,Female,Electronic accessories,38.54,8,15.416,323.736,09-02-2023,08:33,Ewallet,6.5
INV000868,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.356,09-02-2023,06:15,Cash,6.1
INV000869,B,Mandalay,Normal,Female,Sports and travel,39.55,6,11.865,249.165,09-02-2023,23:47,Ewallet,4.8
INV000870,C,Naypyitaw,Normal,Male,Home and lifestyle,15.63,7,5.4705,114.8805,09-02-2023,20:31,Cash,5.5
INV000871,C,Naypyitaw,Normal,Female,Health and beauty,30.75,3,4.6125,96.8625,09-02-2023,19:46,Ewallet,8.2
INV000872,A,Yangon,Member,Female,Food and beverages,58.37,4,11.674,245.154,09-02-2023,19:21,Credit card,5.3
INV000873,B,Mandalay,Normal,Female,Electronic accessories,75.94,3,11.391,239.211,09-02-2023,06:24,Ewallet,8.9
INV000874,A,Yangon,Normal,Male,Sports and travel,30.22,6,9.066,190.386,09-02-2023,13:21,Credit card,8.8
INV000875,A,Yangon,Member,Female,Food and beverages,18.77,9,8.4465,177.3765,09-02-2023,02:29,Ewallet,4.8
INV000876,A,Yangon,Member,Female,Fashion accessories,31.68,5,7.92,166.32,09-02-2023,13:03,Credit card,4.5
INV000877,B,Mandalay,Member,Male,Electronic accessories,80.01,8,32.004,672.084,09-02-2023,15:56,Cash,9.1
